parallel_all_run_1_mfm
pres,tempc,vlow,mflow,setpoint,comp
14.04,25.53,0.0287,0.0273,0,Air
14.04,25.53,0.0284,0.0271,0,Air
14.04,25.53,0.0283,0.0270,0,Air
14.04,25.53,0.0282,0.0269,0,Air
14.04,25.53,0.0282,0.0269,0,Air
14.04,25.53,0.0282,0.0269,0,Air
14.04,25.53,0.0281,0.0268,0,Air
14.04,25.53,0.0279,0.0266,0,Air
14.04,25.53,0.0277,0.0264,0,Air
14.04,25.53,0.0276,0.0263,0,Air
14.04,25.53,0.0274,0.0261,0,Air
14.04,25.53,0.0272,0.0260,0,Air
14.04,25.53,0.0271,0.0259,0,Air
14.04,25.53,0.0270,0.0258,0,Air
14.04,25.53,0.0269,0.0257,0,Air
14.04,25.53,0.0268,0.0256,0,Air
14.04,25.53,0.0268,0.0255,0,Air
14.04,25.53,0.0268,0.0255,0,Air
14.04,25.53,0.0268,0.0255,0,Air
14.04,25.53,0.0268,0.0255,0,Air
14.04,25.53,0.0269,0.0256,0,Air
14.04,25.53,0.0270,0.0257,0,Air
14.04,25.53,0.0271,0.0258,0,Air
14.04,25.53,0.0271,0.0259,0,Air
14.04,25.53,0.0272,0.0259,0,Air
14.04,25.53,0.0273,0.0261,0,Air
14.04,25.53,0.0274,0.0261,0,Air
14.04,25.53,0.0274,0.0261,0,Air
14.04,25.53,0.0275,0.0262,0,Air
14.04,25.53,0.0275,0.0262,0,Air
14.04,25.53,0.0276,0.0263,0,Air
14.04,25.53,0.0277,0.0264,0,Air
14.04,25.53,0.0279,0.0266,0,Air
14.04,25.53,0.0280,0.0267,0,Air
14.04,25.53,0.0282,0.0269,0,Air
14.04,25.53,0.0283,0.0270,0,Air
14.04,25.53,0.0284,0.0271,0,Air
14.04,25.53,0.0286,0.0273,0,Air
14.04,25.53,0.0287,0.0274,0,Air
14.04,25.53,0.0288,0.0275,0,Air
14.04,25.53,0.0289,0.0276,0,Air
14.04,25.53,0.0291,0.0278,0,Air
14.04,25.53,0.0294,0.0280,0,Air
14.04,25.53,0.0297,0.0283,0,Air
14.04,25.53,0.0300,0.0286,0,Air
14.04,25.53,0.0302,0.0288,0,Air
14.04,25.53,0.0305,0.0291,0,Air
14.04,25.53,0.0307,0.0293,0,Air
14.04,25.53,0.0309,0.0295,0,Air
14.04,25.53,0.0311,0.0296,0,Air
14.04,25.53,0.0312,0.0298,0,Air
14.04,25.53,0.0313,0.0299,0,Air
14.04,25.53,0.0314,0.0300,0,Air
14.04,25.53,0.0315,0.0300,0,Air
14.04,25.53,0.0316,0.0301,0,Air
14.04,25.53,0.0316,0.0301,0,Air
14.04,25.53,0.0315,0.0301,0,Air
14.04,25.53,0.0315,0.0300,0,Air
14.04,25.53,0.0314,0.0300,0,Air
14.04,25.53,0.0313,0.0299,0,Air
14.04,25.53,0.0313,0.0298,0,Air
14.04,25.53,0.0311,0.0297,0,Air
14.04,25.53,0.0311,0.0296,0,Air
14.04,25.53,0.0309,0.0295,0,Air
14.04,25.53,0.0308,0.0293,0,Air
14.04,25.53,0.0306,0.0292,0,Air
14.04,25.53,0.0305,0.0291,0,Air
14.04,25.53,0.0303,0.0289,0,Air
14.04,25.53,0.0302,0.0288,0,Air
14.04,25.53,0.0301,0.0287,0,Air
14.04,25.53,0.0299,0.0285,0,Air
14.04,25.53,0.0298,0.0285,0,Air
14.04,25.53,0.0298,0.0284,0,Air
14.04,25.53,0.0297,0.0284,0,Air
14.04,25.53,0.0297,0.0283,0,Air
14.04,25.53,0.0296,0.0283,0,Air
14.04,25.53,0.0296,0.0283,0,Air
14.04,25.53,0.0297,0.0283,0,Air
14.04,25.53,0.0296,0.0282,0,Air
14.04,25.53,0.0295,0.0281,0,Air
14.04,25.53,0.0293,0.0279,0,Air
14.04,25.53,0.0292,0.0278,0,Air
14.04,25.53,0.0289,0.0276,0,Air
14.04,25.53,0.0288,0.0275,0,Air
14.04,25.53,0.0287,0.0273,0,Air
14.04,25.53,0.0285,0.0271,0,Air
14.04,25.53,0.0283,0.0270,0,Air
14.04,25.53,0.0280,0.0268,0,Air
14.04,25.53,0.0279,0.0266,0,Air
14.04,25.53,0.0278,0.0265,0,Air
14.04,25.53,0.0276,0.0263,0,Air
14.04,25.53,0.0274,0.0261,0,Air
14.04,25.53,0.0272,0.0259,0,Air
14.04,25.53,0.0270,0.0257,0,Air
14.04,25.53,0.0269,0.0256,0,Air
14.04,25.53,0.0268,0.0255,0,Air
14.04,25.53,0.0266,0.0254,0,Air
14.04,25.53,0.0266,0.0253,0,Air
14.04,25.53,0.0264,0.0252,0,Air
14.04,25.53,0.0263,0.0251,0,Air
14.04,25.53,0.0262,0.0250,0,Air
14.04,25.53,0.0260,0.0248,0,Air
14.04,25.53,0.0259,0.0247,0,Air
14.04,25.53,0.0258,0.0246,0,Air
14.04,25.53,0.0258,0.0246,0,Air
14.04,25.53,0.0258,0.0246,0,Air
14.04,25.53,0.0258,0.0246,0,Air
14.04,25.53,0.0258,0.0246,0,Air
14.04,25.53,0.0258,0.0246,0,Air
14.04,25.53,0.0259,0.0246,0,Air
14.04,25.53,0.0259,0.0247,0,Air
14.04,25.53,0.0261,0.0248,0,Air
14.04,25.53,0.0262,0.0250,0,Air
14.04,25.53,0.0263,0.0251,0,Air
14.04,25.53,0.0264,0.0252,0,Air
14.04,25.53,0.0265,0.0253,0,Air
14.04,25.53,0.0267,0.0254,0,Air
14.04,25.53,0.0267,0.0255,0,Air
14.04,25.53,0.0268,0.0256,0,Air
14.04,25.53,0.0269,0.0257,0,Air
14.04,25.53,0.0270,0.0258,0,Air
14.04,25.53,0.0271,0.0259,0,Air
14.04,25.53,0.0272,0.0260,0,Air
14.04,25.53,0.0274,0.0261,0,Air
14.04,25.53,0.0276,0.0263,0,Air
14.04,25.53,0.0277,0.0264,0,Air
14.04,25.53,0.0279,0.0266,0,Air
14.04,25.53,0.0280,0.0267,0,Air
14.04,25.53,0.0280,0.0268,0,Air
14.04,25.53,0.0282,0.0269,0,Air
14.04,25.53,0.0282,0.0269,0,Air
14.04,25.53,0.0282,0.0269,0,Air
14.04,25.53,0.0283,0.0270,0,Air
14.04,25.53,0.0284,0.0271,0,Air
14.04,25.53,0.0286,0.0272,0,Air
14.04,25.53,0.0287,0.0274,0,Air
14.04,25.53,0.0289,0.0275,0,Air
14.04,25.53,0.0291,0.0277,0,Air
14.04,25.53,0.0292,0.0278,0,Air
14.04,25.53,0.0293,0.0280,0,Air
14.04,25.53,0.0294,0.0280,0,Air
14.04,25.53,0.0295,0.0281,0,Air
14.04,25.53,0.0295,0.0282,0,Air
14.04,25.53,0.0296,0.0282,0,Air
14.04,25.53,0.0296,0.0282,0,Air
14.04,25.53,0.0296,0.0282,0,Air
14.04,25.53,0.0297,0.0284,0,Air
14.04,25.53,0.0299,0.0285,0,Air
14.04,25.53,0.0301,0.0287,0,Air
14.04,25.53,0.0303,0.0289,0,Air
14.04,25.53,0.0304,0.0289,0,Air
14.04,25.53,0.0304,0.0290,0,Air
14.04,25.53,0.0305,0.0291,0,Air
14.04,25.53,0.0305,0.0291,0,Air
14.04,25.53,0.0306,0.0292,0,Air
14.04,25.53,0.0307,0.0293,0,Air
14.04,25.53,0.0309,0.0294,0,Air
14.04,25.53,0.0310,0.0295,0,Air
14.04,25.53,0.0310,0.0296,0,Air
14.04,25.53,0.0311,0.0297,0,Air
14.04,25.53,0.0312,0.0298,0,Air
14.04,25.53,0.0313,0.0298,0,Air
14.04,25.53,0.0314,0.0299,0,Air
14.04,25.53,0.0314,0.0300,0,Air
14.04,25.53,0.0315,0.0300,0,Air
14.04,25.53,0.0316,0.0301,0,Air
14.04,25.53,0.0316,0.0301,0,Air
14.04,25.53,0.0316,0.0302,0,Air
14.04,25.53,0.0316,0.0302,0,Air
14.04,25.53,0.0317,0.0302,0,Air
14.04,25.53,0.0317,0.0302,0,Air
14.04,25.53,0.0317,0.0302,0,Air
14.04,25.53,0.0317,0.0302,0,Air
14.04,25.53,0.0317,0.0302,0,Air
14.04,25.53,0.0317,0.0302,0,Air
14.04,25.53,0.0316,0.0302,0,Air
14.04,25.53,0.0316,0.0301,0,Air
14.04,25.53,0.0315,0.0300,0,Air
14.04,25.53,0.0314,0.0299,0,Air
14.04,25.53,0.0313,0.0298,0,Air
14.04,25.53,0.0312,0.0297,0,Air
14.04,25.53,0.0310,0.0296,0,Air
14.04,25.53,0.0309,0.0295,0,Air
14.04,25.53,0.0309,0.0294,0,Air
14.04,25.53,0.0307,0.0293,0,Air
14.04,25.53,0.0306,0.0292,0,Air
14.04,25.53,0.0304,0.0290,0,Air
14.04,25.53,0.0303,0.0289,0,Air
14.04,25.53,0.0302,0.0288,0,Air
14.04,25.53,0.0301,0.0287,0,Air
14.04,25.53,0.0299,0.0285,0,Air
14.04,25.53,0.0297,0.0283,0,Air
14.04,25.53,0.0295,0.0281,0,Air
14.04,25.53,0.0294,0.0280,0,Air
14.04,25.53,0.0293,0.0280,0,Air
14.04,25.53,0.0295,0.0281,0,Air
14.04,25.53,0.0296,0.0282,0,Air
14.04,25.53,0.0296,0.0282,0,Air
14.04,25.53,0.0296,0.0282,0,Air
14.04,25.53,0.0295,0.0281,0,Air
14.04,25.53,0.0294,0.0280,0,Air
14.04,25.53,0.0292,0.0279,0,Air
14.04,25.53,0.0291,0.0277,0,Air
14.04,25.53,0.0289,0.0276,0,Air
14.04,25.54,0.0288,0.0275,0,Air
14.04,25.54,0.0287,0.0274,0,Air
14.04,25.54,0.0287,0.0274,0,Air
14.04,25.54,0.0287,0.0274,0,Air
14.04,25.54,0.0287,0.0273,0,Air
14.04,25.54,0.0286,0.0273,0,Air
14.04,25.54,0.0286,0.0273,0,Air
14.04,25.54,0.0286,0.0273,0,Air
14.04,25.54,0.0287,0.0273,0,Air
14.04,25.54,0.0286,0.0273,0,Air
14.04,25.54,0.0286,0.0272,0,Air
14.04,25.54,0.0285,0.0271,0,Air
14.04,25.54,0.0284,0.0270,0,Air
14.04,25.54,0.0282,0.0269,0,Air
14.04,25.54,0.0279,0.0266,0,Air
14.04,25.54,0.0277,0.0264,0,Air
14.04,25.54,0.0275,0.0262,0,Air
14.04,25.54,0.0274,0.0261,0,Air
14.04,25.54,0.0272,0.0260,0,Air
14.04,25.54,0.0271,0.0259,0,Air
14.04,25.54,0.0270,0.0257,0,Air
14.04,25.54,0.0269,0.0256,0,Air
14.04,25.54,0.0268,0.0255,0,Air
14.04,25.54,0.0267,0.0254,0,Air
14.04,25.54,0.0266,0.0254,0,Air
14.04,25.54,0.0266,0.0253,0,Air
14.04,25.54,0.0266,0.0253,0,Air
14.04,25.54,0.0266,0.0254,0,Air
14.04,25.54,0.0268,0.0255,0,Air
14.04,25.54,0.0268,0.0255,0,Air
14.04,25.54,0.0269,0.0257,0,Air
14.04,25.54,0.0270,0.0257,0,Air
14.04,25.54,0.0271,0.0258,0,Air
14.04,25.54,0.0271,0.0259,0,Air
14.04,25.54,0.0272,0.0259,0,Air
14.04,25.54,0.0273,0.0260,0,Air
14.04,25.54,0.0274,0.0261,0,Air
14.04,25.54,0.0275,0.0262,0,Air
14.04,25.54,0.0276,0.0263,0,Air
14.04,25.54,0.0277,0.0264,0,Air
14.04,25.54,0.0279,0.0266,0,Air
14.04,25.54,0.0280,0.0267,0,Air
14.04,25.54,0.0282,0.0269,0,Air
14.04,25.54,0.0284,0.0271,0,Air
14.04,25.54,0.0286,0.0273,0,Air
14.04,25.54,0.0287,0.0274,0,Air
14.04,25.54,0.0289,0.0276,0,Air
14.04,25.54,0.0291,0.0277,0,Air
14.04,25.54,0.0292,0.0278,0,Air
14.04,25.54,0.0294,0.0280,0,Air
14.04,25.54,0.0296,0.0282,0,Air
14.04,25.54,0.0299,0.0285,0,Air
14.04,25.54,0.0301,0.0287,0,Air
14.04,25.54,0.0303,0.0289,0,Air
14.04,25.54,0.0305,0.0291,0,Air
14.04,25.54,0.0308,0.0293,0,Air
14.04,25.54,0.0309,0.0295,0,Air
14.04,25.54,0.0311,0.0296,0,Air
14.04,25.54,0.0313,0.0298,0,Air
14.04,25.54,0.0314,0.0299,0,Air
14.04,25.54,0.0315,0.0300,0,Air
14.04,25.54,0.0316,0.0301,0,Air
14.04,25.54,0.0316,0.0302,0,Air
14.04,25.54,0.0317,0.0302,0,Air
14.04,25.54,0.0317,0.0302,0,Air
14.04,25.54,0.0317,0.0302,0,Air
14.04,25.54,0.0317,0.0302,0,Air
14.04,25.54,0.0317,0.0302,0,Air
14.04,25.54,0.0317,0.0302,0,Air
14.04,25.54,0.0317,0.0302,0,Air
14.04,25.54,0.0317,0.0302,0,Air
14.04,25.54,0.0317,0.0302,0,Air
14.04,25.54,0.0316,0.0302,0,Air
14.04,25.54,0.0316,0.0301,0,Air
14.04,25.54,0.0314,0.0300,0,Air
14.04,25.54,0.0314,0.0299,0,Air
14.04,25.54,0.0313,0.0298,0,Air
14.04,25.54,0.0312,0.0297,0,Air
14.04,25.54,0.0311,0.0297,0,Air
14.04,25.54,0.0311,0.0296,0,Air
14.04,25.54,0.0310,0.0295,0,Air
14.04,25.54,0.0309,0.0294,0,Air
14.04,25.54,0.0308,0.0293,0,Air
14.04,25.54,0.0306,0.0292,0,Air
14.04,25.54,0.0305,0.0291,0,Air
14.04,25.54,0.0303,0.0289,0,Air
14.04,25.54,0.0301,0.0287,0,Air
14.04,25.54,0.0299,0.0285,0,Air
14.04,25.54,0.0296,0.0283,0,Air
14.04,25.54,0.0295,0.0281,0,Air
14.04,25.54,0.0293,0.0279,0,Air
14.04,25.54,0.0291,0.0278,0,Air
14.04,25.54,0.0289,0.0276,0,Air
14.04,25.54,0.0289,0.0275,0,Air
14.04,25.54,0.0288,0.0275,0,Air
14.04,25.54,0.0288,0.0275,0,Air
14.04,25.54,0.0287,0.0274,0,Air
14.04,25.54,0.0286,0.0273,0,Air
14.04,25.54,0.0284,0.0271,0,Air
14.04,25.54,0.0282,0.0269,0,Air
14.04,25.54,0.0280,0.0267,0,Air
14.04,25.54,0.0279,0.0266,0,Air
14.04,25.54,0.0278,0.0265,0,Air
14.04,25.54,0.0276,0.0263,0,Air
14.04,25.54,0.0275,0.0262,0,Air
14.04,25.54,0.0272,0.0259,0,Air
14.04,25.54,0.0270,0.0257,0,Air
14.04,25.54,0.0268,0.0255,0,Air
14.04,25.54,0.0267,0.0254,0,Air
14.04,25.54,0.0265,0.0253,0,Air
14.04,25.54,0.0264,0.0252,0,Air
14.04,25.54,0.0262,0.0250,0,Air
14.04,25.54,0.0261,0.0249,0,Air
14.04,25.54,0.0260,0.0248,0,Air
14.04,25.54,0.0259,0.0247,0,Air
14.04,25.54,0.0258,0.0246,0,Air
14.04,25.54,0.0258,0.0246,0,Air
14.04,25.54,0.0258,0.0246,0,Air
14.04,25.54,0.0258,0.0246,0,Air
14.04,25.54,0.0258,0.0246,0,Air
14.04,25.54,0.0259,0.0247,0,Air
14.04,25.54,0.0260,0.0248,0,Air
14.04,25.54,0.0261,0.0249,0,Air
14.04,25.54,0.0262,0.0250,0,Air
14.04,25.54,0.0264,0.0252,0,Air
14.04,25.54,0.0264,0.0252,0,Air
14.04,25.54,0.0266,0.0254,0,Air
14.04,25.54,0.0267,0.0254,0,Air
14.04,25.54,0.0268,0.0255,0,Air
14.04,25.54,0.0268,0.0256,0,Air
14.04,25.54,0.0269,0.0257,0,Air
14.04,25.54,0.0270,0.0257,0,Air
14.04,25.54,0.0270,0.0258,0,Air
14.04,25.54,0.0271,0.0259,0,Air
14.04,25.54,0.0272,0.0260,0,Air
14.04,25.54,0.0274,0.0261,0,Air
14.04,25.54,0.0276,0.0263,0,Air
14.04,25.54,0.0277,0.0264,0,Air
14.04,25.54,0.0278,0.0265,0,Air
14.04,25.54,0.0279,0.0266,0,Air
14.04,25.54,0.0279,0.0266,0,Air
14.04,25.54,0.0279,0.0266,0,Air
14.04,25.54,0.0280,0.0267,0,Air
14.04,25.54,0.0281,0.0268,0,Air
14.04,25.54,0.0283,0.0270,0,Air
14.04,25.54,0.0284,0.0271,0,Air
14.04,25.54,0.0285,0.0272,0,Air
14.04,25.54,0.0286,0.0273,0,Air
14.04,25.54,0.0287,0.0274,0,Air
14.04,25.54,0.0288,0.0275,0,Air
14.04,25.54,0.0289,0.0276,0,Air
14.04,25.54,0.0292,0.0279,0,Air
14.04,25.54,0.0295,0.0282,0,Air
14.04,25.54,0.0299,0.0285,0,Air
14.04,25.54,0.0302,0.0288,0,Air
14.04,25.54,0.0305,0.0291,0,Air
14.04,25.54,0.0308,0.0293,0,Air
14.04,25.54,0.0310,0.0296,0,Air
14.04,25.54,0.0312,0.0297,0,Air
14.04,25.54,0.0313,0.0299,0,Air
14.04,25.54,0.0314,0.0300,0,Air
14.04,25.54,0.0316,0.0301,0,Air
14.04,25.54,0.0317,0.0302,0,Air
14.04,25.54,0.0317,0.0302,0,Air
14.04,25.54,0.0317,0.0302,0,Air
14.04,25.54,0.0317,0.0302,0,Air
14.04,25.54,0.0317,0.0302,0,Air
14.04,25.54,0.0316,0.0301,0,Air
14.04,25.54,0.0315,0.0300,0,Air
14.04,25.54,0.0314,0.0300,0,Air
14.04,25.54,0.0313,0.0298,0,Air
14.04,25.54,0.0312,0.0297,0,Air
14.04,25.54,0.0311,0.0297,0,Air
14.04,25.54,0.0310,0.0295,0,Air
14.04,25.54,0.0309,0.0294,0,Air
14.04,25.54,0.0307,0.0293,0,Air
14.04,25.54,0.0305,0.0291,0,Air
14.04,25.54,0.0303,0.0289,0,Air
14.04,25.54,0.0301,0.0287,0,Air
14.04,25.54,0.0299,0.0285,0,Air
14.04,25.54,0.0297,0.0283,0,Air
14.04,25.54,0.0295,0.0281,0,Air
14.04,25.54,0.0294,0.0280,0,Air
14.04,25.54,0.0293,0.0279,0,Air
14.04,25.54,0.0291,0.0278,0,Air
14.04,25.54,0.0291,0.0277,0,Air
14.04,25.54,0.0291,0.0277,0,Air
14.04,25.54,0.0291,0.0277,0,Air
14.04,25.54,0.0289,0.0276,0,Air
14.04,25.54,0.0289,0.0276,0,Air
14.04,25.54,0.0289,0.0275,0,Air
14.04,25.54,0.0289,0.0276,0,Air
14.04,25.54,0.0289,0.0276,0,Air
14.04,25.54,0.0289,0.0276,0,Air
14.04,25.54,0.0288,0.0275,0,Air
14.04,25.54,0.0287,0.0274,0,Air
14.04,25.54,0.0286,0.0272,0,Air
14.04,25.54,0.0284,0.0271,0,Air
14.04,25.54,0.0283,0.0270,0,Air
14.04,25.54,0.0282,0.0268,0,Air
14.04,25.54,0.0280,0.0267,0,Air
14.04,25.54,0.0278,0.0265,0,Air
14.04,25.54,0.0275,0.0262,0,Air
14.04,25.54,0.0274,0.0261,0,Air
14.04,25.54,0.0271,0.0259,0,Air
14.04,25.54,0.0270,0.0257,0,Air
14.04,25.54,0.0269,0.0256,0,Air
14.04,25.54,0.0267,0.0255,0,Air
14.04,25.54,0.0266,0.0254,0,Air
14.04,25.54,0.0264,0.0252,0,Air
14.04,25.54,0.0262,0.0250,0,Air
14.04,25.54,0.0262,0.0250,0,Air
14.04,25.54,0.0262,0.0250,0,Air
14.04,25.54,0.0261,0.0249,0,Air
14.04,25.54,0.0261,0.0249,0,Air
14.04,25.54,0.0261,0.0249,0,Air
14.04,25.54,0.0262,0.0250,0,Air
14.04,25.54,0.0262,0.0250,0,Air
14.04,25.54,0.0263,0.0251,0,Air
14.04,25.54,0.0264,0.0252,0,Air
14.04,25.54,0.0265,0.0253,0,Air
14.04,25.54,0.0266,0.0254,0,Air
14.04,25.54,0.0267,0.0255,0,Air
14.04,25.54,0.0268,0.0255,0,Air
14.04,25.54,0.0269,0.0257,0,Air
14.04,25.54,0.0270,0.0257,0,Air
14.04,25.54,0.0271,0.0259,0,Air
14.03,25.54,0.0273,0.0260,0,Air
14.04,25.54,0.0272,0.0259,0,Air
14.04,25.54,0.0272,0.0260,0,Air
14.04,25.54,0.0272,0.0260,0,Air
14.04,25.54,0.0273,0.0260,0,Air
14.04,25.54,0.0273,0.0260,0,Air
14.04,25.54,0.0274,0.0261,0,Air
14.04,25.54,0.0275,0.0262,0,Air
14.04,25.54,0.0276,0.0263,0,Air
14.04,25.54,0.0278,0.0265,0,Air
14.04,25.54,0.0279,0.0266,0,Air
14.04,25.54,0.0280,0.0268,0,Air
14.04,25.54,0.0282,0.0268,0,Air
14.04,25.54,0.0283,0.0270,0,Air
14.04,25.54,0.0284,0.0271,0,Air
14.04,25.54,0.0285,0.0271,0,Air
14.04,25.54,0.0286,0.0273,0,Air
14.04,25.54,0.0287,0.0274,0,Air
14.04,25.54,0.0289,0.0276,0,Air
14.04,25.54,0.0293,0.0279,0,Air
14.04,25.54,0.0296,0.0282,0,Air
14.04,25.54,0.0298,0.0284,0,Air
14.04,25.54,0.0300,0.0286,0,Air
14.04,25.54,0.0302,0.0288,0,Air
14.04,25.54,0.0303,0.0289,0,Air
14.04,25.54,0.0305,0.0291,0,Air
14.04,25.54,0.0307,0.0293,0,Air
14.04,25.54,0.0309,0.0295,0,Air
14.04,25.54,0.0310,0.0296,0,Air
14.04,25.54,0.0312,0.0297,0,Air
14.04,25.54,0.0313,0.0299,0,Air
14.04,25.54,0.0314,0.0300,0,Air
14.04,25.54,0.0316,0.0301,0,Air
14.04,25.54,0.0316,0.0301,0,Air
14.04,25.54,0.0316,0.0302,0,Air
14.04,25.54,0.0316,0.0302,0,Air
14.04,25.54,0.0316,0.0302,0,Air
14.04,25.54,0.0316,0.0301,0,Air
14.04,25.54,0.0316,0.0301,0,Air
14.04,25.54,0.0316,0.0301,0,Air
14.04,25.54,0.0315,0.0300,0,Air
14.04,25.54,0.0315,0.0300,0,Air
14.04,25.54,0.0314,0.0300,0,Air
14.04,25.54,0.0314,0.0300,0,Air
14.04,25.54,0.0314,0.0299,0,Air
14.04,25.54,0.0313,0.0298,0,Air
14.04,25.54,0.0312,0.0298,0,Air
14.04,25.54,0.0311,0.0297,0,Air
14.04,25.54,0.0310,0.0296,0,Air
14.04,25.54,0.0309,0.0295,0,Air
14.04,25.54,0.0308,0.0294,0,Air
14.04,25.54,0.0307,0.0293,0,Air
14.04,25.54,0.0306,0.0292,0,Air
14.04,25.54,0.0305,0.0291,0,Air
14.03,25.55,0.0305,0.0291,0,Air
14.04,25.55,0.0304,0.0290,0,Air
14.04,25.55,0.0304,0.0289,0,Air
14.04,25.55,0.0302,0.0288,0,Air
14.04,25.55,0.0300,0.0286,0,Air
14.04,25.55,0.0299,0.0285,0,Air
14.04,25.55,0.0297,0.0284,0,Air
14.04,25.55,0.0295,0.0282,0,Air
14.04,25.55,0.0294,0.0280,0,Air
14.04,25.55,0.0292,0.0279,0,Air
14.04,25.55,0.0291,0.0278,0,Air
14.04,25.55,0.0289,0.0276,0,Air
14.04,25.55,0.0288,0.0275,0,Air
14.04,25.55,0.0286,0.0273,0,Air
14.04,25.55,0.0285,0.0272,0,Air
14.04,25.55,0.0285,0.0271,0,Air
14.04,25.55,0.0286,0.0272,0,Air
14.04,25.55,0.0286,0.0273,0,Air
14.04,25.55,0.0287,0.0273,0,Air
14.04,25.55,0.0287,0.0273,0,Air
14.04,25.55,0.0287,0.0274,0,Air
14.04,25.55,0.0286,0.0273,0,Air
14.04,25.55,0.0286,0.0272,0,Air
14.04,25.55,0.0284,0.0271,0,Air
14.04,25.55,0.0282,0.0269,0,Air
14.04,25.55,0.0280,0.0267,0,Air
14.04,25.55,0.0279,0.0266,0,Air
14.04,25.55,0.0277,0.0264,0,Air
14.04,25.55,0.0275,0.0262,0,Air
14.04,25.55,0.0273,0.0260,0,Air
14.04,25.55,0.0271,0.0259,0,Air
14.04,25.55,0.0270,0.0257,0,Air
14.04,25.55,0.0269,0.0256,0,Air
14.04,25.55,0.0267,0.0255,0,Air
14.04,25.55,0.0267,0.0254,0,Air
14.04,25.55,0.0266,0.0254,0,Air
14.04,25.55,0.0266,0.0254,0,Air
14.04,25.55,0.0266,0.0253,0,Air
14.04,25.55,0.0266,0.0253,0,Air
14.04,25.55,0.0266,0.0254,0,Air
14.04,25.55,0.0267,0.0254,0,Air
14.04,25.55,0.0268,0.0255,0,Air
14.04,25.55,0.0268,0.0256,0,Air
14.04,25.55,0.0269,0.0257,0,Air
14.04,25.55,0.0270,0.0258,0,Air
14.04,25.55,0.0271,0.0259,0,Air
14.04,25.55,0.0272,0.0260,0,Air
14.04,25.55,0.0273,0.0260,0,Air
14.03,25.55,0.0273,0.0261,0,Air
14.04,25.55,0.0275,0.0262,0,Air
14.04,25.55,0.0275,0.0262,0,Air
14.04,25.55,0.0276,0.0263,0,Air
14.04,25.55,0.0277,0.0264,0,Air
14.04,25.55,0.0278,0.0265,0,Air
14.04,25.55,0.0282,0.0268,0,Air
14.04,25.55,0.0286,0.0273,0,Air
14.04,25.55,0.0291,0.0277,0,Air
14.04,25.55,0.0294,0.0280,0,Air
14.04,25.55,0.0297,0.0284,0,Air
14.04,25.55,0.0301,0.0287,0,Air
14.04,25.55,0.0303,0.0289,0,Air
14.04,25.55,0.0305,0.0291,0,Air
14.04,25.55,0.0306,0.0292,0,Air
14.04,25.55,0.0308,0.0293,0,Air
14.04,25.55,0.0309,0.0294,0,Air
14.04,25.55,0.0309,0.0294,0,Air
14.04,25.55,0.0309,0.0295,0,Air
14.04,25.55,0.0309,0.0295,0,Air
14.04,25.55,0.0309,0.0295,0,Air
14.04,25.55,0.0309,0.0294,0,Air
14.04,25.55,0.0308,0.0293,0,Air
14.04,25.55,0.0307,0.0293,0,Air
14.04,25.55,0.0305,0.0291,0,Air
14.04,25.55,0.0305,0.0291,0,Air
14.04,25.55,0.0303,0.0289,0,Air
14.04,25.55,0.0301,0.0287,0,Air
14.04,25.55,0.0300,0.0286,0,Air
14.04,25.55,0.0299,0.0285,0,Air
14.04,25.55,0.0298,0.0284,0,Air
14.04,25.55,0.0297,0.0284,0,Air
14.04,25.55,0.0297,0.0283,0,Air
14.04,25.55,0.0296,0.0282,0,Air
14.04,25.55,0.0295,0.0282,0,Air
14.04,25.55,0.0294,0.0280,0,Air
14.04,25.55,0.0292,0.0279,0,Air
14.04,25.55,0.0290,0.0277,0,Air
14.04,25.55,0.0288,0.0275,0,Air
14.04,25.55,0.0286,0.0273,0,Air
14.04,25.55,0.0285,0.0271,0,Air
14.04,25.55,0.0283,0.0270,0,Air
14.04,25.55,0.0282,0.0268,0,Air
14.04,25.55,0.0279,0.0266,0,Air
14.04,25.55,0.0278,0.0265,0,Air
14.04,25.55,0.0277,0.0264,0,Air
14.04,25.55,0.0275,0.0262,0,Air
14.04,25.55,0.0272,0.0260,0,Air
14.04,25.55,0.0271,0.0259,0,Air
14.04,25.55,0.0270,0.0257,0,Air
14.04,25.55,0.0269,0.0256,0,Air
14.04,25.55,0.0268,0.0255,0,Air
14.04,25.55,0.0267,0.0254,0,Air
14.04,25.55,0.0266,0.0254,0,Air
14.04,25.55,0.0265,0.0252,0,Air
14.04,25.55,0.0264,0.0252,0,Air
14.04,25.55,0.0263,0.0251,0,Air
14.04,25.55,0.0262,0.0250,0,Air
14.04,25.55,0.0262,0.0250,0,Air
14.04,25.55,0.0262,0.0250,0,Air
14.04,25.55,0.0262,0.0250,0,Air
14.04,25.55,0.0263,0.0251,0,Air
14.04,25.55,0.0264,0.0252,0,Air
14.04,25.55,0.0265,0.0252,0,Air
14.04,25.55,0.0265,0.0253,0,Air
14.04,25.55,0.0266,0.0254,0,Air
14.04,25.55,0.0268,0.0255,0,Air
14.04,25.55,0.0269,0.0256,0,Air
14.04,25.55,0.0270,0.0257,0,Air
14.04,25.55,0.0271,0.0258,0,Air
14.04,25.55,0.0271,0.0259,0,Air
14.04,25.55,0.0272,0.0259,0,Air
14.04,25.55,0.0272,0.0260,0,Air
14.04,25.55,0.0274,0.0261,0,Air
