time_ms , sensor , currpos , mflow
88658 , b , -8800 , 7.094001
88708 , b , -8800 , 7.086003
88758 , b , -8800 , 7.064001
88808 , b , -8800 , 7.105335
88858 , b , -8800 , 7.106668
88908 , b , -8800 , 7.072002
88958 , b , -8800 , 7.038669
89008 , b , -8800 , 7.129336
89058 , b , -8800 , 7.116002
89787 , b , -9200 , 7.407333
89837 , b , -9200 , 7.410665
89887 , b , -9200 , 7.444667
89937 , b , -9200 , 7.431333
89987 , b , -9200 , 7.410001
90037 , b , -9200 , 7.425333
90087 , b , -9200 , 7.470666
90137 , b , -9200 , 7.368666
90187 , b , -9200 , 7.394665
90237 , b , -9200 , 7.389999
90287 , b , -9200 , 7.438666
90337 , b , -9200 , 7.366002
90387 , b , -9200 , 7.455998
90437 , b , -9200 , 7.411334
90487 , b , -9200 , 7.331334
90537 , b , -9200 , 7.399333
90587 , b , -9200 , 7.382000
90637 , b , -9200 , 7.431333
90687 , b , -9200 , 7.359332
90737 , b , -9200 , 7.407333
90787 , b , -9200 , 7.455997
90837 , b , -9200 , 7.344666
90887 , b , -9200 , 7.381332
90937 , b , -9200 , 7.418664
90987 , b , -9200 , 7.440000
91037 , b , -9200 , 7.485997
91087 , b , -9200 , 7.409332
91137 , b , -9200 , 7.400667
91187 , b , -9200 , 7.409999
91237 , b , -9200 , 7.394000
91287 , b , -9200 , 7.336667
91337 , b , -9200 , 7.349332
91387 , b , -9200 , 7.350665
91437 , b , -9200 , 7.383998
91487 , b , -9200 , 7.399332
91537 , b , -9200 , 7.440665
91587 , b , -9200 , 7.387333
91637 , b , -9200 , 7.397999
91687 , b , -9200 , 7.411333
91737 , b , -9200 , 7.354667
91787 , b , -9200 , 7.421331
92516 , b , -9600 , 8.014001
92566 , b , -9600 , 8.008001
92616 , b , -9600 , 7.959333
92666 , b , -9600 , 7.999333
92716 , b , -9600 , 7.940666
92766 , b , -9600 , 8.014002
92816 , b , -9600 , 8.004001
92866 , b , -9600 , 7.953998
92916 , b , -9600 , 7.959331
92966 , b , -9600 , 8.016668
93016 , b , -9600 , 7.961999
93066 , b , -9600 , 7.930000
93116 , b , -9600 , 7.945999
93166 , b , -9600 , 7.966664
93216 , b , -9600 , 7.991333
93266 , b , -9600 , 7.992000
93316 , b , -9600 , 7.988667
93366 , b , -9600 , 7.980667
93416 , b , -9600 , 7.990665
93466 , b , -9600 , 7.946663
93516 , b , -9600 , 7.946664
93566 , b , -9600 , 7.895331
93616 , b , -9600 , 7.948001
93666 , b , -9600 , 7.953997
93716 , b , -9600 , 7.968665
93766 , b , -9600 , 7.912666
93816 , b , -9600 , 7.926663
93866 , b , -9600 , 7.995335
93916 , b , -9600 , 8.038001
93966 , b , -9600 , 7.975999
94016 , b , -9600 , 8.011336
94066 , b , -9600 , 7.984000
94116 , b , -9600 , 7.966665
94166 , b , -9600 , 8.047336
94216 , b , -9600 , 7.990665
94266 , b , -9600 , 7.977998
94316 , b , -9600 , 7.952666
94366 , b , -9600 , 7.992667
94416 , b , -9600 , 7.926664
94466 , b , -9600 , 7.968665
94516 , b , -9600 , 8.014001
95245 , b , -10000 , 8.317332
95295 , b , -10000 , 8.358665
95345 , b , -10000 , 8.384666
95395 , b , -10000 , 8.326664
95445 , b , -10000 , 8.350665
95495 , b , -10000 , 8.348000
95545 , b , -10000 , 8.331332
95595 , b , -10000 , 8.343998
95645 , b , -10000 , 8.403332
95695 , b , -10000 , 8.422665
95745 , b , -10000 , 8.411332
95795 , b , -10000 , 8.346665
95845 , b , -10000 , 8.322001
95895 , b , -10000 , 8.346001
95945 , b , -10000 , 8.368665
95995 , b , -10000 , 8.317333
96045 , b , -10000 , 8.348665
96095 , b , -10000 , 8.364666
96145 , b , -10000 , 8.321333
96195 , b , -10000 , 8.339333
96245 , b , -10000 , 8.364000
96295 , b , -10000 , 8.314666
96345 , b , -10000 , 8.384666
96395 , b , -10000 , 8.356665
96445 , b , -10000 , 8.301333
96495 , b , -10000 , 8.359332
96545 , b , -10000 , 8.424666
96595 , b , -10000 , 8.350666
96645 , b , -10000 , 8.404666
96695 , b , -10000 , 8.311999
96745 , b , -10000 , 8.349332
96795 , b , -10000 , 8.319333
96845 , b , -10000 , 8.386665
96895 , b , -10000 , 8.355998
96945 , b , -10000 , 8.326666
96995 , b , -10000 , 8.327332
97045 , b , -10000 , 8.369331
97095 , b , -10000 , 8.401333
97145 , b , -10000 , 8.395332
97195 , b , -10000 , 8.369333
97245 , b , -10000 , 8.307333
97974 , b , -10400 , 8.633335
98024 , b , -10400 , 8.749332
98074 , b , -10400 , 8.777999
98124 , b , -10400 , 8.703335
98174 , b , -10400 , 8.717335
98224 , b , -10400 , 8.630667
98274 , b , -10400 , 8.738667
98324 , b , -10400 , 8.608001
98374 , b , -10400 , 8.668001
98424 , b , -10400 , 8.764002
98474 , b , -10400 , 8.711333
98524 , b , -10400 , 8.689999
98574 , b , -10400 , 8.725334
98624 , b , -10400 , 8.680667
98674 , b , -10400 , 8.756666
98724 , b , -10400 , 8.597333
98774 , b , -10400 , 8.666667
98824 , b , -10400 , 8.715333
98874 , b , -10400 , 8.646001
98924 , b , -10400 , 8.777333
98974 , b , -10400 , 8.625335
99024 , b , -10400 , 8.802666
99074 , b , -10400 , 8.733999
99124 , b , -10400 , 8.744667
99174 , b , -10400 , 8.669333
99224 , b , -10400 , 8.786666
99274 , b , -10400 , 8.709332
99324 , b , -10400 , 8.666001
99374 , b , -10400 , 8.740000
99424 , b , -10400 , 8.736001
99474 , b , -10400 , 8.645332
99524 , b , -10400 , 8.767331
99574 , b , -10400 , 8.668666
99624 , b , -10400 , 8.777999
99674 , b , -10400 , 8.776000
99724 , b , -10400 , 8.694668
99774 , b , -10400 , 8.702002
99824 , b , -10400 , 8.660666
99874 , b , -10400 , 8.761334
99924 , b , -10400 , 8.692000
99974 , b , -10400 , 8.750666
100703 , b , -10800 , 9.231998
100753 , b , -10800 , 9.318666
100803 , b , -10800 , 9.254001
100853 , b , -10800 , 9.291331
100903 , b , -10800 , 9.290668
100953 , b , -10800 , 9.264668
101003 , b , -10800 , 9.329334
101053 , b , -10800 , 9.274668
101103 , b , -10800 , 9.349999
101153 , b , -10800 , 9.220668
101203 , b , -10800 , 9.379999
101253 , b , -10800 , 9.313999
101303 , b , -10800 , 9.181334
101353 , b , -10800 , 9.322665
101403 , b , -10800 , 9.316000
101453 , b , -10800 , 9.332665
101503 , b , -10800 , 9.322666
101553 , b , -10800 , 9.279332
101603 , b , -10800 , 9.247334
101653 , b , -10800 , 9.227332
101703 , b , -10800 , 9.297998
101753 , b , -10800 , 9.332000
101803 , b , -10800 , 9.339333
101853 , b , -10800 , 9.278667
101903 , b , -10800 , 9.208000
101953 , b , -10800 , 9.278667
102003 , b , -10800 , 9.308000
102053 , b , -10800 , 9.289332
102103 , b , -10800 , 9.349999
102153 , b , -10800 , 9.278668
102203 , b , -10800 , 9.238667
102253 , b , -10800 , 9.281333
102303 , b , -10800 , 9.275332
102353 , b , -10800 , 9.275331
102403 , b , -10800 , 9.312667
102453 , b , -10800 , 9.344665
102503 , b , -10800 , 9.362000
102553 , b , -10800 , 9.276000
102603 , b , -10800 , 9.155334
102653 , b , -10800 , 9.231335
102703 , b , -10800 , 9.268000
103432 , b , -11200 , 10.130001
103482 , b , -11200 , 10.168667
103532 , b , -11200 , 10.230666
103582 , b , -11200 , 10.084002
103632 , b , -11200 , 10.102667
103682 , b , -11200 , 10.152000
103732 , b , -11200 , 10.182001
103782 , b , -11200 , 10.158002
103832 , b , -11200 , 10.150668
103882 , b , -11200 , 10.143335
103932 , b , -11200 , 10.130000
103982 , b , -11200 , 10.107333
104032 , b , -11200 , 10.201334
104082 , b , -11200 , 10.152000
104132 , b , -11200 , 10.180667
104182 , b , -11200 , 10.076000
104232 , b , -11200 , 10.082002
104282 , b , -11200 , 10.084001
104332 , b , -11200 , 10.157334
104382 , b , -11200 , 10.160666
104432 , b , -11200 , 10.131335
104482 , b , -11200 , 10.069333
104532 , b , -11200 , 10.102669
104582 , b , -11200 , 10.063335
104632 , b , -11200 , 10.063335
104682 , b , -11200 , 10.132001
104732 , b , -11200 , 10.100002
104782 , b , -11200 , 10.159334
104832 , b , -11200 , 10.186666
104882 , b , -11200 , 10.013333
104932 , b , -11200 , 10.158001
104982 , b , -11200 , 10.078002
105032 , b , -11200 , 10.083335
105082 , b , -11200 , 10.102666
105132 , b , -11200 , 10.051334
105182 , b , -11200 , 10.086002
105232 , b , -11200 , 10.106668
105282 , b , -11200 , 10.076000
105332 , b , -11200 , 10.075336
105382 , b , -11200 , 10.088001
105432 , b , -11200 , 10.052670
106161 , b , -11600 , 10.084665
106211 , b , -11600 , 10.098001
106261 , b , -11600 , 10.101335
106311 , b , -11600 , 10.126668
106361 , b , -11600 , 10.066667
106411 , b , -11600 , 10.042667
106461 , b , -11600 , 9.981335
106511 , b , -11600 , 10.066002
106561 , b , -11600 , 10.138000
106611 , b , -11600 , 10.080667
106661 , b , -11600 , 10.225999
106711 , b , -11600 , 10.050000
106761 , b , -11600 , 10.115336
106811 , b , -11600 , 10.080001
106861 , b , -11600 , 10.142001
106911 , b , -11600 , 10.086667
106961 , b , -11600 , 10.110002
107011 , b , -11600 , 10.080001
107061 , b , -11600 , 10.210668
107111 , b , -11600 , 10.125332
107161 , b , -11600 , 10.040002
107211 , b , -11600 , 10.078002
107261 , b , -11600 , 10.106000
107311 , b , -11600 , 10.181999
107361 , b , -11600 , 10.145334
107411 , b , -11600 , 10.056667
107461 , b , -11600 , 10.089333
107511 , b , -11600 , 10.076667
107561 , b , -11600 , 10.146667
107611 , b , -11600 , 9.998668
107661 , b , -11600 , 10.142667
107711 , b , -11600 , 10.033999
107761 , b , -11600 , 9.967333
107811 , b , -11600 , 10.082001
107861 , b , -11600 , 10.066667
107911 , b , -11600 , 10.177335
107961 , b , -11600 , 10.078670
108011 , b , -11600 , 10.059332
108061 , b , -11600 , 10.084000
108111 , b , -11600 , 10.050000
108161 , b , -11600 , 10.181334
108890 , b , -12000 , 10.503334
108940 , b , -12000 , 10.637335
108990 , b , -12000 , 10.600001
109040 , b , -12000 , 10.680000
109090 , b , -12000 , 10.656669
109140 , b , -12000 , 10.562000
109190 , b , -12000 , 10.608668
109240 , b , -12000 , 10.579334
109290 , b , -12000 , 10.638667
109340 , b , -12000 , 10.669336
109390 , b , -12000 , 10.717333
109440 , b , -12000 , 10.667334
109490 , b , -12000 , 10.604001
109540 , b , -12000 , 10.631335
109590 , b , -12000 , 10.648001
109640 , b , -12000 , 10.719333
109690 , b , -12000 , 10.677335
109740 , b , -12000 , 10.690001
109790 , b , -12000 , 10.658669
109840 , b , -12000 , 10.641333
109890 , b , -12000 , 10.638001
109940 , b , -12000 , 10.572000
109990 , b , -12000 , 10.642001
110040 , b , -12000 , 10.588000
110090 , b , -12000 , 10.628667
110140 , b , -12000 , 10.607333
110190 , b , -12000 , 10.620667
110240 , b , -12000 , 10.628666
110290 , b , -12000 , 10.594666
110340 , b , -12000 , 10.608669
110390 , b , -12000 , 10.614667
110440 , b , -12000 , 10.747999
110490 , b , -12000 , 10.665332
110540 , b , -12000 , 10.680667
110590 , b , -12000 , 10.634666
110640 , b , -12000 , 10.618002
110690 , b , -12000 , 10.525334
110740 , b , -12000 , 10.538002
110790 , b , -12000 , 10.596668
110840 , b , -12000 , 10.546667
110890 , b , -12000 , 10.629333
111619 , b , -12400 , 10.962668
111669 , b , -12400 , 11.065334
111719 , b , -12400 , 11.062000
111769 , b , -12400 , 11.060668
111819 , b , -12400 , 11.050001
111869 , b , -12400 , 11.059336
111919 , b , -12400 , 11.036668
111969 , b , -12400 , 11.023333
112019 , b , -12400 , 11.047336
112069 , b , -12400 , 11.000668
112119 , b , -12400 , 11.075334
112169 , b , -12400 , 11.018000
112219 , b , -12400 , 10.889332
112269 , b , -12400 , 11.076669
112319 , b , -12400 , 11.030000
112369 , b , -12400 , 11.074001
112419 , b , -12400 , 11.085333
112469 , b , -12400 , 11.017333
112519 , b , -12400 , 10.932667
112569 , b , -12400 , 10.909333
112619 , b , -12400 , 11.004002
112669 , b , -12400 , 11.104001
112719 , b , -12400 , 11.052002
112769 , b , -12400 , 11.047333
112819 , b , -12400 , 11.086001
112869 , b , -12400 , 11.080667
112919 , b , -12400 , 11.022665
112969 , b , -12400 , 11.030004
113019 , b , -12400 , 11.037335
113069 , b , -12400 , 11.049334
113119 , b , -12400 , 11.043998
113169 , b , -12400 , 11.042667
113219 , b , -12400 , 10.960667
113269 , b , -12400 , 10.996001
113319 , b , -12400 , 11.090000
113369 , b , -12400 , 11.057335
113419 , b , -12400 , 11.048667
113469 , b , -12400 , 11.031333
113519 , b , -12400 , 11.120669
113569 , b , -12400 , 11.094669
113619 , b , -12400 , 10.923330
114348 , b , -12800 , 11.538665
114398 , b , -12800 , 11.461334
114448 , b , -12800 , 11.537336
114498 , b , -12800 , 11.550668
114548 , b , -12800 , 11.493333
114598 , b , -12800 , 11.479334
114648 , b , -12800 , 11.471998
114698 , b , -12800 , 11.498002
114748 , b , -12800 , 11.464666
114798 , b , -12800 , 11.523336
114848 , b , -12800 , 11.511333
114898 , b , -12800 , 11.420667
114948 , b , -12800 , 11.450665
114998 , b , -12800 , 11.514668
115048 , b , -12800 , 11.529331
115098 , b , -12800 , 11.512001
115148 , b , -12800 , 11.489999
115198 , b , -12800 , 11.432664
115248 , b , -12800 , 11.463334
115298 , b , -12800 , 11.457999
115348 , b , -12800 , 11.470000
115398 , b , -12800 , 11.511334
115448 , b , -12800 , 11.555333
115498 , b , -12800 , 11.503334
115548 , b , -12800 , 11.536669
115598 , b , -12800 , 11.532001
115648 , b , -12800 , 11.539999
115698 , b , -12800 , 11.571334
115748 , b , -12800 , 11.508670
115798 , b , -12800 , 11.514000
115848 , b , -12800 , 11.462667
115898 , b , -12800 , 11.493998
115948 , b , -12800 , 11.696667
115998 , b , -12800 , 11.508668
116048 , b , -12800 , 11.512001
116098 , b , -12800 , 11.484667
116148 , b , -12800 , 11.551333
116198 , b , -12800 , 11.491334
116248 , b , -12800 , 11.521336
116298 , b , -12800 , 11.483335
116348 , b , -12800 , 11.447336
117077 , b , -13200 , 12.037334
117127 , b , -13200 , 11.919333
117177 , b , -13200 , 11.938000
117227 , b , -13200 , 11.930668
117277 , b , -13200 , 11.952666
117327 , b , -13200 , 11.923332
117377 , b , -13200 , 11.880000
117427 , b , -13200 , 11.910000
117477 , b , -13200 , 12.003332
117527 , b , -13200 , 11.956668
117577 , b , -13200 , 11.939335
117627 , b , -13200 , 11.987332
117677 , b , -13200 , 11.928666
117727 , b , -13200 , 11.896000
117777 , b , -13200 , 11.912000
117827 , b , -13200 , 11.875333
117877 , b , -13200 , 11.974003
117927 , b , -13200 , 11.955332
117977 , b , -13200 , 11.807334
118027 , b , -13200 , 11.929334
118077 , b , -13200 , 11.926666
118127 , b , -13200 , 11.891998
118177 , b , -13200 , 11.964665
118227 , b , -13200 , 11.917334
118277 , b , -13200 , 11.989999
118327 , b , -13200 , 12.033333
118377 , b , -13200 , 11.930667
118427 , b , -13200 , 11.985333
118477 , b , -13200 , 11.992666
118527 , b , -13200 , 11.852667
118577 , b , -13200 , 11.889334
118627 , b , -13200 , 11.895333
118677 , b , -13200 , 11.977997
118727 , b , -13200 , 12.023333
118777 , b , -13200 , 11.953999
118827 , b , -13200 , 11.795999
118877 , b , -13200 , 11.946664
118927 , b , -13200 , 11.925332
118977 , b , -13200 , 11.861331
119027 , b , -13200 , 11.980002
119077 , b , -13200 , 11.971999
119806 , b , -13600 , 12.371333
119856 , b , -13600 , 12.375332
119906 , b , -13600 , 12.297999
119956 , b , -13600 , 12.247334
120006 , b , -13600 , 12.283335
120056 , b , -13600 , 12.356668
120106 , b , -13600 , 12.379999
120156 , b , -13600 , 12.327334
120206 , b , -13600 , 12.358668
120256 , b , -13600 , 12.326666
120306 , b , -13600 , 12.342002
120356 , b , -13600 , 12.326668
120406 , b , -13600 , 12.282000
120456 , b , -13600 , 12.344000
120506 , b , -13600 , 12.257332
120556 , b , -13600 , 12.393999
120606 , b , -13600 , 12.343332
120656 , b , -13600 , 12.363333
120706 , b , -13600 , 12.395999
120756 , b , -13600 , 12.327332
120806 , b , -13600 , 12.332000
120856 , b , -13600 , 12.298000
120906 , b , -13600 , 12.338667
120956 , b , -13600 , 12.418666
121006 , b , -13600 , 12.285999
121056 , b , -13600 , 12.412000
121106 , b , -13600 , 12.350000
121156 , b , -13600 , 12.332664
121206 , b , -13600 , 12.314666
121256 , b , -13600 , 12.450666
121306 , b , -13600 , 12.228668
121356 , b , -13600 , 12.284664
121406 , b , -13600 , 12.357330
121456 , b , -13600 , 12.349335
121506 , b , -13600 , 12.323334
121556 , b , -13600 , 12.429334
121606 , b , -13600 , 12.311333
121656 , b , -13600 , 12.270666
121706 , b , -13600 , 12.237332
121756 , b , -13600 , 12.419333
121806 , b , -13600 , 12.450666
122535 , b , -14000 , 12.489999
122585 , b , -14000 , 12.584668
122635 , b , -14000 , 12.506000
122685 , b , -14000 , 12.542669
122735 , b , -14000 , 12.586667
122785 , b , -14000 , 12.579333
122835 , b , -14000 , 12.591997
122885 , b , -14000 , 12.699333
122935 , b , -14000 , 12.499332
122985 , b , -14000 , 12.515336
123035 , b , -14000 , 12.488667
123085 , b , -14000 , 12.637998
123135 , b , -14000 , 12.385334
123185 , b , -14000 , 12.377332
123235 , b , -14000 , 12.551334
123285 , b , -14000 , 12.491999
123335 , b , -14000 , 12.533333
123385 , b , -14000 , 12.574000
123435 , b , -14000 , 12.529333
123485 , b , -14000 , 12.498002
123535 , b , -14000 , 12.585999
123585 , b , -14000 , 12.533999
123635 , b , -14000 , 12.558668
123685 , b , -14000 , 12.699999
123735 , b , -14000 , 12.520001
123785 , b , -14000 , 12.426667
123835 , b , -14000 , 12.568667
123885 , b , -14000 , 12.591999
123935 , b , -14000 , 12.666668
123985 , b , -14000 , 12.618670
124035 , b , -14000 , 12.543335
124085 , b , -14000 , 12.564666
124135 , b , -14000 , 12.542001
124185 , b , -14000 , 12.542668
124235 , b , -14000 , 12.577332
124285 , b , -14000 , 12.510668
124335 , b , -14000 , 12.676000
124385 , b , -14000 , 12.581997
124435 , b , -14000 , 12.471999
124485 , b , -14000 , 12.409999
124535 , b , -14000 , 12.467335
125264 , b , -14400 , 13.410666
125314 , b , -14400 , 13.318668
125364 , b , -14400 , 13.422000
125414 , b , -14400 , 13.391997
125464 , b , -14400 , 13.328663
125514 , b , -14400 , 13.493335
125564 , b , -14400 , 13.357335
125614 , b , -14400 , 13.224668
125664 , b , -14400 , 13.430000
125714 , b , -14400 , 13.255335
125764 , b , -14400 , 13.354001
125814 , b , -14400 , 13.215996
125864 , b , -14400 , 13.253332
125914 , b , -14400 , 13.295333
125964 , b , -14400 , 13.483334
126014 , b , -14400 , 13.283999
126064 , b , -14400 , 13.206666
126114 , b , -14400 , 13.350001
126164 , b , -14400 , 13.343999
126214 , b , -14400 , 13.468666
126264 , b , -14400 , 13.308668
126314 , b , -14400 , 13.174665
126364 , b , -14400 , 13.369332
126414 , b , -14400 , 13.221332
126464 , b , -14400 , 13.279333
126514 , b , -14400 , 13.312000
126564 , b , -14400 , 13.481999
126614 , b , -14400 , 13.204001
126664 , b , -14400 , 13.356000
126714 , b , -14400 , 13.407331
126764 , b , -14400 , 13.300001
126814 , b , -14400 , 13.251998
126864 , b , -14400 , 13.328662
126914 , b , -14400 , 13.311999
126964 , b , -14400 , 13.387334
127014 , b , -14400 , 13.260668
127064 , b , -14400 , 13.346000
127114 , b , -14400 , 13.206664
127164 , b , -14400 , 13.366666
127214 , b , -14400 , 13.219337
127264 , b , -14400 , 13.249334
127993 , b , -14800 , 13.098667
128043 , b , -14800 , 13.423334
128093 , b , -14800 , 13.073999
128143 , b , -14800 , 13.043331
128193 , b , -14800 , 13.141335
128243 , b , -14800 , 13.214668
128293 , b , -14800 , 13.063334
128343 , b , -14800 , 13.347333
128393 , b , -14800 , 13.242667
128443 , b , -14800 , 13.017335
128493 , b , -14800 , 13.171334
128543 , b , -14800 , 13.024664
128593 , b , -14800 , 13.280667
128643 , b , -14800 , 13.389998
128693 , b , -14800 , 13.149999
128743 , b , -14800 , 13.166668
128793 , b , -14800 , 12.962666
128843 , b , -14800 , 13.030002
128893 , b , -14800 , 13.276669
128943 , b , -14800 , 13.045335
128993 , b , -14800 , 13.023999
129043 , b , -14800 , 13.242670
129093 , b , -14800 , 13.232667
129143 , b , -14800 , 13.221999
129193 , b , -14800 , 12.801999
129243 , b , -14800 , 13.324665
129293 , b , -14800 , 12.996666
129343 , b , -14800 , 13.102003
129393 , b , -14800 , 13.019332
129443 , b , -14800 , 12.988667
129493 , b , -14800 , 13.055999
129543 , b , -14800 , 13.131334
129593 , b , -14800 , 13.171333
129643 , b , -14800 , 13.237332
129693 , b , -14800 , 13.130663
129743 , b , -14800 , 13.169333
129793 , b , -14800 , 13.321334
129843 , b , -14800 , 13.229334
129893 , b , -14800 , 13.221332
129943 , b , -14800 , 13.071333
129993 , b , -14800 , 13.089999
130722 , b , -15200 , 13.686666
130772 , b , -15200 , 13.741333
130822 , b , -15200 , 13.793999
130872 , b , -15200 , 13.666662
130922 , b , -15200 , 13.837998
130972 , b , -15200 , 13.710669
131022 , b , -15200 , 13.693334
131072 , b , -15200 , 13.754001
131122 , b , -15200 , 13.701997
131172 , b , -15200 , 13.606670
131222 , b , -15200 , 13.837333
131272 , b , -15200 , 13.723332
131322 , b , -15200 , 13.664667
131372 , b , -15200 , 13.796000
131422 , b , -15200 , 13.672001
131472 , b , -15200 , 13.759998
131522 , b , -15200 , 13.649334
131572 , b , -15200 , 13.654666
131622 , b , -15200 , 13.772665
131672 , b , -15200 , 13.468667
131722 , b , -15200 , 13.705335
131772 , b , -15200 , 13.752666
131822 , b , -15200 , 13.965335
131872 , b , -15200 , 13.826665
131922 , b , -15200 , 13.729332
131972 , b , -15200 , 13.581334
132022 , b , -15200 , 13.612000
132072 , b , -15200 , 13.757332
132122 , b , -15200 , 13.707998
132172 , b , -15200 , 13.586667
132222 , b , -15200 , 13.726000
132272 , b , -15200 , 13.913336
132322 , b , -15200 , 13.822002
132372 , b , -15200 , 13.726001
132422 , b , -15200 , 13.488665
132472 , b , -15200 , 13.795998
132522 , b , -15200 , 13.667332
132572 , b , -15200 , 13.830000
132622 , b , -15200 , 13.634002
132672 , b , -15200 , 13.827999
132722 , b , -15200 , 13.649335
133451 , b , -15600 , 14.067333
133501 , b , -15600 , 13.886666
133551 , b , -15600 , 14.198667
133601 , b , -15600 , 13.872668
133651 , b , -15600 , 14.124001
133701 , b , -15600 , 14.176667
133751 , b , -15600 , 14.042001
133801 , b , -15600 , 14.064668
133851 , b , -15600 , 13.842001
133901 , b , -15600 , 14.133332
133951 , b , -15600 , 14.091335
134001 , b , -15600 , 14.091334
134051 , b , -15600 , 13.937333
134101 , b , -15600 , 14.087334
134151 , b , -15600 , 13.976664
134201 , b , -15600 , 14.079331
134251 , b , -15600 , 13.993334
134301 , b , -15600 , 13.950001
134351 , b , -15600 , 14.080666
134401 , b , -15600 , 14.222665
134451 , b , -15600 , 14.035999
134501 , b , -15600 , 13.873333
134551 , b , -15600 , 13.917999
134601 , b , -15600 , 14.253334
134651 , b , -15600 , 14.047334
134701 , b , -15600 , 14.118000
134751 , b , -15600 , 14.152667
134801 , b , -15600 , 14.014003
134851 , b , -15600 , 14.007336
134901 , b , -15600 , 14.019332
134951 , b , -15600 , 13.875335
135001 , b , -15600 , 14.100000
135051 , b , -15600 , 13.972668
135101 , b , -15600 , 13.955332
135151 , b , -15600 , 13.847329
135201 , b , -15600 , 13.874667
135251 , b , -15600 , 13.880669
135301 , b , -15600 , 14.122000
135351 , b , -15600 , 14.227333
135401 , b , -15600 , 14.185336
135451 , b , -15600 , 14.107999
136180 , b , -16000 , 14.316664
136230 , b , -16000 , 14.164665
136280 , b , -16000 , 14.347334
136330 , b , -16000 , 14.080000
136380 , b , -16000 , 14.149335
136430 , b , -16000 , 14.276002
136480 , b , -16000 , 14.144667
136530 , b , -16000 , 14.282667
136580 , b , -16000 , 14.095334
136630 , b , -16000 , 14.194664
136680 , b , -16000 , 14.503335
136730 , b , -16000 , 13.943336
136780 , b , -16000 , 14.351333
136830 , b , -16000 , 14.291333
136880 , b , -16000 , 14.231332
136930 , b , -16000 , 14.309999
136980 , b , -16000 , 14.233334
137030 , b , -16000 , 14.241334
137080 , b , -16000 , 14.325998
137130 , b , -16000 , 14.421333
137180 , b , -16000 , 14.448665
137230 , b , -16000 , 14.271999
137280 , b , -16000 , 14.180669
137330 , b , -16000 , 14.045999
137380 , b , -16000 , 14.325332
137430 , b , -16000 , 14.315334
137480 , b , -16000 , 14.463335
137530 , b , -16000 , 14.178000
137580 , b , -16000 , 14.205335
137630 , b , -16000 , 14.156000
137680 , b , -16000 , 14.144000
137730 , b , -16000 , 14.305333
137780 , b , -16000 , 14.061332
137830 , b , -16000 , 14.206001
137880 , b , -16000 , 14.222668
137930 , b , -16000 , 14.397333
137980 , b , -16000 , 14.239333
138030 , b , -16000 , 14.422668
138080 , b , -16000 , 14.416666
138130 , b , -16000 , 14.097332
138180 , b , -16000 , 14.221998
139211 , b , -16800 , 15.221331
139261 , b , -16800 , 15.137998
139311 , b , -16800 , 15.121333
139361 , b , -16800 , 15.415337
139411 , b , -16800 , 15.343999
139461 , b , -16800 , 15.134002
139511 , b , -16800 , 15.496668
139561 , b , -16800 , 15.151332
139611 , b , -16800 , 15.328669
139661 , b , -16800 , 15.091335
139711 , b , -16800 , 15.407331
139761 , b , -16800 , 15.080667
139811 , b , -16800 , 15.213334
139861 , b , -16800 , 15.452662
139911 , b , -16800 , 15.150665
139961 , b , -16800 , 15.299335
140011 , b , -16800 , 15.205337
140061 , b , -16800 , 15.302666
140111 , b , -16800 , 15.402003
140161 , b , -16800 , 15.282001
140211 , b , -16800 , 15.256664
140261 , b , -16800 , 15.184000
140311 , b , -16800 , 15.326665
140361 , b , -16800 , 15.052001
140411 , b , -16800 , 15.243333
140461 , b , -16800 , 15.225996
140511 , b , -16800 , 15.432669
140561 , b , -16800 , 15.088000
140611 , b , -16800 , 15.094668
140661 , b , -16800 , 15.138000
140711 , b , -16800 , 15.279331
140761 , b , -16800 , 15.419336
140811 , b , -16800 , 15.211329
140861 , b , -16800 , 15.259997
140911 , b , -16800 , 15.250666
140961 , b , -16800 , 15.141998
141011 , b , -16800 , 15.176667
141061 , b , -16800 , 15.216669
141111 , b , -16800 , 15.532666
141161 , b , -16800 , 15.644668
141211 , b , -16800 , 15.466666
142242 , b , -17600 , 15.956666
142292 , b , -17600 , 16.091331
142342 , b , -17600 , 16.214664
142392 , b , -17600 , 16.065998
142442 , b , -17600 , 15.784667
142492 , b , -17600 , 15.989333
142542 , b , -17600 , 15.981336
142592 , b , -17600 , 15.715998
142642 , b , -17600 , 16.017998
142692 , b , -17600 , 16.008663
142742 , b , -17600 , 16.122667
142792 , b , -17600 , 15.593997
142842 , b , -17600 , 16.130669
142892 , b , -17600 , 15.816668
142942 , b , -17600 , 16.048666
142992 , b , -17600 , 16.129333
143042 , b , -17600 , 16.161999
143092 , b , -17600 , 16.204002
143142 , b , -17600 , 15.943330
143192 , b , -17600 , 15.942002
143242 , b , -17600 , 16.049332
143292 , b , -17600 , 15.866001
143342 , b , -17600 , 15.928667
143392 , b , -17600 , 16.115999
143442 , b , -17600 , 15.852667
143492 , b , -17600 , 16.317333
143542 , b , -17600 , 16.254000
143592 , b , -17600 , 16.328665
143642 , b , -17600 , 16.443335
143692 , b , -17600 , 16.045332
143742 , b , -17600 , 15.926000
143792 , b , -17600 , 15.970665
143842 , b , -17600 , 15.847335
143892 , b , -17600 , 16.077999
