1281696
1281696
Sensor initialized!
data_begin
time_ms , raw_val , point_flow , avg_flow
44760 , 237 , 0.10 , 18.20
44788 , 237 , 0.10 , 17.68
44817 , 237 , 0.10 , 17.16
44847 , 237 , 0.10 , 16.64
44875 , 237 , 0.10 , 16.11
44905 , 237 , 0.10 , 15.59
44934 , 237 , 0.10 , 15.09
44963 , 237 , 0.10 , 14.60
44992 , 236 , 0.13 , 14.13
45021 , 236 , 0.10 , 13.67
45050 , 236 , 0.10 , 13.22
45079 , 236 , 0.10 , 12.77
45109 , 236 , 0.10 , 12.32
45137 , 236 , 0.10 , 11.87
45167 , 236 , 0.10 , 11.43
45196 , 236 , 0.10 , 10.98
45225 , 236 , 0.10 , 10.54
45254 , 236 , 0.10 , 10.09
45283 , 236 , 0.10 , 9.65
45312 , 236 , 0.10 , 9.20
45339 , 236 , 0.13 , 8.76
45368 , 236 , 0.10 , 8.35
45395 , 236 , 0.13 , 7.95
45423 , 236 , 0.10 , 7.57
45452 , 236 , 0.10 , 7.20
45479 , 236 , 0.10 , 6.84
45508 , 236 , 0.10 , 6.49
45536 , 236 , 0.10 , 6.14
45564 , 236 , 0.10 , 5.80
45592 , 236 , 0.10 , 5.44
45620 , 236 , 0.10 , 5.09
45648 , 236 , 0.10 , 4.74
45676 , 236 , 0.10 , 4.40
45705 , 236 , 0.10 , 4.06
45732 , 236 , 0.10 , 3.71
45761 , 236 , 0.10 , 3.38
45789 , 236 , 0.10 , 3.03
45816 , 236 , 0.10 , 2.69
45845 , 236 , 0.13 , 2.35
45873 , 236 , 0.10 , 2.00
45901 , 236 , 0.10 , 1.64
45929 , 236 , 0.10 , 1.32
45957 , 236 , 0.10 , 1.01
45985 , 236 , 0.10 , 0.73
46013 , 236 , 0.10 , 0.48
46042 , 236 , 0.10 , 0.29
46069 , 236 , 0.13 , 0.16
46098 , 236 , 0.10 , 0.16
46126 , 236 , 0.10 , 0.15
46154 , 236 , 0.10 , 0.15
46182 , 236 , 0.10 , 0.15
46210 , 236 , 0.10 , 0.15
46238 , 236 , 0.10 , 0.15
46266 , 236 , 0.10 , 0.15
46295 , 236 , 0.10 , 0.14
46322 , 236 , 0.10 , 0.14
46351 , 236 , 0.10 , 0.14
46379 , 236 , 0.10 , 0.14
46406 , 236 , 0.10 , 0.14
46435 , 236 , 0.10 , 0.14
46462 , 236 , 0.10 , 0.13
46491 , 236 , 0.10 , 0.13
46519 , 236 , 0.10 , 0.13
46546 , 236 , 0.10 , 0.13
46575 , 236 , 0.10 , 0.13
46603 , 236 , 0.10 , 0.13
46631 , 236 , 0.10 , 0.12
46659 , 235 , 0.10 , 0.12
46688 , 236 , 0.10 , 0.12
46715 , 236 , 0.10 , 0.12
46743 , 236 , 0.10 , 0.12
46772 , 236 , 0.10 , 0.12
46799 , 236 , 0.10 , 0.11
46828 , 236 , 0.10 , 0.11
46856 , 236 , 0.10 , 0.11
46884 , 236 , 0.10 , 0.11
46912 , 236 , 0.10 , 0.11
46940 , 236 , 0.10 , 0.11
46968 , 236 , 0.10 , 0.11
46996 , 236 , 0.10 , 0.11
47025 , 236 , 0.10 , 0.11
47052 , 236 , 0.10 , 0.10
47080 , 236 , 0.10 , 0.10
47109 , 236 , 0.10 , 0.10
47136 , 236 , 0.10 , 0.10
47165 , 236 , 0.10 , 0.10
47193 , 236 , 0.10 , 0.10
47221 , 236 , 0.10 , 0.10
47249 , 236 , 0.10 , 0.10
47277 , 236 , 0.10 , 0.10
47305 , 236 , 0.10 , 0.10
47333 , 237 , 0.10 , 0.10
47362 , 237 , 0.10 , 0.10
47389 , 237 , 0.33 , 0.10
47418 , 237 , 0.37 , 0.11
47446 , 237 , 0.40 , 0.11
47473 , 237 , 0.40 , 0.11
47502 , 237 , 0.43 , 0.12
47529 , 237 , 0.43 , 0.12
47558 , 237 , 0.43 , 0.12
47586 , 237 , 0.43 , 0.13
47613 , 237 , 0.43 , 0.13
47642 , 237 , 0.43 , 0.13
47670 , 237 , 0.40 , 0.14
47698 , 237 , 0.40 , 0.14
47726 , 236 , 0.37 , 0.14
47755 , 236 , 0.37 , 0.14
47782 , 236 , 0.37 , 0.15
47810 , 236 , 0.37 , 0.15
47839 , 236 , 0.37 , 0.15
47866 , 236 , 0.37 , 0.15
47895 , 236 , 0.33 , 0.16
47923 , 236 , 0.37 , 0.16
47951 , 235 , 0.40 , 0.16
47979 , 235 , 0.40 , 0.17
48007 , 235 , 0.40 , 0.17
48035 , 235 , 0.40 , 0.17
48063 , 235 , 0.40 , 0.17
48092 , 235 , 0.40 , 0.18
48119 , 235 , 0.40 , 0.18
48147 , 235 , 0.43 , 0.18
48176 , 235 , 0.43 , 0.19
48203 , 235 , 0.43 , 0.19
48232 , 235 , 0.43 , 0.19
48260 , 235 , 0.43 , 0.20
48288 , 235 , 0.50 , 0.20
48316 , 235 , 0.50 , 0.20
48344 , 234 , 0.50 , 0.21
48372 , 235 , 0.47 , 0.21
48400 , 235 , 0.50 , 0.22
48429 , 235 , 0.50 , 0.22
48456 , 235 , 0.50 , 0.22
48485 , 235 , 0.50 , 0.23
48513 , 235 , 0.50 , 0.23
48540 , 235 , 0.50 , 0.24
48569 , 235 , 0.50 , 0.24
48596 , 235 , 0.50 , 0.24
48625 , 235 , 0.50 , 0.25
48653 , 235 , 0.50 , 0.25
48680 , 235 , 0.50 , 0.26
48709 , 235 , 0.50 , 0.26
48737 , 235 , 0.50 , 0.26
48765 , 235 , 0.50 , 0.27
48793 , 235 , 0.50 , 0.27
48822 , 235 , 0.50 , 0.28
48849 , 235 , 0.50 , 0.28
48877 , 235 , 0.50 , 0.28
48906 , 235 , 0.50 , 0.29
48933 , 235 , 0.50 , 0.29
48962 , 235 , 0.50 , 0.30
48990 , 235 , 0.50 , 0.30
49018 , 235 , 0.50 , 0.30
49046 , 235 , 0.50 , 0.31
49074 , 235 , 0.50 , 0.31
49102 , 235 , 0.50 , 0.32
49130 , 235 , 0.50 , 0.32
49159 , 235 , 0.50 , 0.32
49186 , 235 , 0.50 , 0.33
49215 , 235 , 0.50 , 0.33
49243 , 235 , 0.53 , 0.34
49270 , 235 , 0.47 , 0.34
49299 , 235 , 0.50 , 0.34
49327 , 235 , 0.50 , 0.35
49355 , 235 , 0.53 , 0.35
49383 , 235 , 0.50 , 0.36
49411 , 235 , 0.50 , 0.36
49439 , 235 , 0.50 , 0.36
49467 , 235 , 0.53 , 0.37
49496 , 235 , 0.50 , 0.37
49523 , 235 , 0.50 , 0.38
49552 , 235 , 0.53 , 0.38
49580 , 235 , 0.50 , 0.38
49607 , 236 , 0.50 , 0.39
49636 , 237 , 0.50 , 0.39
49664 , 237 , 0.50 , 0.40
49692 , 238 , 0.50 , 0.40
49720 , 238 , 0.53 , 0.40
49747 , 238 , 0.50 , 0.41
49776 , 238 , 0.53 , 0.41
49804 , 239 , 0.53 , 0.42
49832 , 238 , 0.53 , 0.42
49860 , 238 , 0.50 , 0.43
49889 , 239 , 0.50 , 0.43
49916 , 238 , 0.53 , 0.43
49944 , 238 , 0.50 , 0.44
49973 , 238 , 0.50 , 0.44
50000 , 238 , 0.53 , 0.45
50029 , 238 , 0.50 , 0.45
50057 , 238 , 0.53 , 0.45
50085 , 238 , 0.50 , 0.46
50113 , 238 , 0.50 , 0.46
50141 , 238 , 0.50 , 0.47
50169 , 238 , 0.53 , 0.47
50197 , 237 , 0.50 , 0.47
50226 , 237 , 0.53 , 0.47
50253 , 237 , 0.50 , 0.48
50282 , 237 , 0.50 , 0.48
50310 , 237 , 0.50 , 0.48
50337 , 237 , 0.50 , 0.48
50366 , 237 , 0.50 , 0.48
50394 , 236 , 0.50 , 0.48
50422 , 237 , 0.50 , 0.48
50450 , 237 , 0.50 , 0.48
50478 , 237 , 0.50 , 0.48
50506 , 237 , 0.53 , 0.48
50534 , 237 , 0.53 , 0.48
50563 , 237 , 0.50 , 0.49
50590 , 237 , 0.50 , 0.49
50619 , 237 , 0.50 , 0.49
50647 , 236 , 0.50 , 0.49
50674 , 236 , 0.53 , 0.49
50703 , 236 , 0.50 , 0.49
50731 , 236 , 0.50 , 0.49
50759 , 236 , 0.50 , 0.50
50787 , 236 , 0.50 , 0.50
50816 , 236 , 0.50 , 0.50
50843 , 236 , 0.53 , 0.50
50871 , 236 , 0.53 , 0.50
50899 , 235 , 0.50 , 0.50
50927 , 235 , 0.53 , 0.50
50956 , 235 , 0.53 , 0.50
50983 , 235 , 0.53 , 0.50
51011 , 235 , 0.50 , 0.50
51040 , 235 , 0.53 , 0.51
51067 , 235 , 0.53 , 0.51
51096 , 235 , 0.53 , 0.51
51124 , 235 , 0.53 , 0.51
51152 , 235 , 0.53 , 0.51
51180 , 235 , 0.50 , 0.51
51208 , 235 , 0.53 , 0.51
51236 , 235 , 0.50 , 0.51
51264 , 235 , 0.50 , 0.51
51293 , 235 , 0.53 , 0.51
51320 , 235 , 0.50 , 0.51
51349 , 235 , 0.53 , 0.51
51377 , 235 , 0.53 , 0.51
51404 , 235 , 0.53 , 0.51
51433 , 235 , 0.53 , 0.51
51461 , 235 , 0.53 , 0.51
51489 , 235 , 0.53 , 0.51
51517 , 235 , 0.53 , 0.51
51545 , 235 , 0.53 , 0.51
51573 , 235 , 0.53 , 0.51
51601 , 235 , 0.53 , 0.51
51630 , 235 , 0.53 , 0.51
51657 , 235 , 0.53 , 0.51
51686 , 235 , 0.53 , 0.51
51714 , 235 , 0.53 , 0.51
51741 , 235 , 0.53 , 0.51
51770 , 235 , 0.53 , 0.51
51798 , 235 , 0.53 , 0.51
51826 , 235 , 0.53 , 0.51
51854 , 235 , 0.53 , 0.52
51883 , 235 , 0.53 , 0.52
51910 , 235 , 0.53 , 0.52
51938 , 235 , 0.57 , 0.52
51966 , 235 , 0.53 , 0.52
51994 , 235 , 0.53 , 0.52
52023 , 235 , 0.57 , 0.52
52050 , 235 , 0.53 , 0.52
52079 , 235 , 0.57 , 0.52
52107 , 235 , 0.17 , 0.52
52134 , 235 , 0.03 , 0.51
52163 , 235 , 0.07 , 0.51
52191 , 235 , 0.10 , 0.50
52219 , 235 , 0.10 , 0.50
52247 , 235 , 0.10 , 0.49
52275 , 235 , 0.10 , 0.49
52303 , 235 , 0.10 , 0.49
52331 , 234 , 0.10 , 0.48
52360 , 234 , 0.10 , 0.48
52387 , 234 , 0.10 , 0.47
52416 , 234 , 0.07 , 0.47
52444 , 234 , 0.10 , 0.47
52471 , 235 , 0.10 , 0.46
52500 , 235 , 0.10 , 0.46
52528 , 235 , 0.10 , 0.45
52556 , 235 , 0.10 , 0.45
52584 , 235 , 0.10 , 0.44
52613 , 235 , 0.10 , 0.44
52640 , 235 , 0.10 , 0.44
52668 , 235 , 0.10 , 0.43
52697 , 234 , 0.10 , 0.43
52724 , 235 , 0.10 , 0.42
52753 , 235 , 0.10 , 0.42
52781 , 235 , 0.10 , 0.42
52809 , 235 , 0.10 , 0.41
52837 , 235 , 0.07 , 0.41
52865 , 235 , 0.10 , 0.40
52893 , 235 , 0.10 , 0.40
52921 , 235 , 0.10 , 0.39
52950 , 235 , 0.10 , 0.39
52977 , 235 , 0.07 , 0.39
53005 , 235 , 0.10 , 0.38
53033 , 235 , 0.10 , 0.38
53061 , 235 , 0.10 , 0.37
53090 , 235 , 0.07 , 0.37
53117 , 235 , 0.10 , 0.37
